datetime,id,att_rating,def_rating,overall_rating
2023-09-16 11:30:00,229,1064.1005348488075,1154.8318028045333,2218.9323376533407
2023-09-16 11:30:00,87,1940.3705317612607,1463.4575554655278,3403.8280872267887
2023-09-16 14:00:00,82,1503.8129014208755,1494.0664903696222,2997.8793917904977
2023-09-16 14:00:00,238,956.4952962773602,941.5975073084383,1898.0928035857985
2023-09-16 14:00:00,81,1344.4773669524486,1330.47515788846,2674.9525248409086
2023-09-16 14:00:00,88,2023.6462894197675,2038.8190249705328,4062.4653143903006
2023-09-16 14:00:00,71,1402.0584963101223,1401.4198489491534,2803.4783452592756
2023-09-16 14:00:00,78,1164.719543712046,1516.3362915743899,2681.055835286436
2023-09-16 14:00:00,228,1229.8854269062272,972.5054453062405,2202.390872212468
2023-09-16 14:00:00,256,1041.3301273102857,946.0290951486787,1987.3592224589643
2023-09-16 14:00:00,89,1733.9143882289993,1500.5940824128115,3234.508470641811
2023-09-16 14:00:00,220,1918.6752328634532,1498.9502902565978,3417.625523120051
2023-09-16 16:30:00,86,1830.7363233148267,1856.2522692857399,3686.9885926005663
2023-09-16 16:30:00,244,1538.556053164623,1540.0985591206795,3078.6546122853024
2023-09-17 13:00:00,73,1142.4066865728119,1072.3742681433328,2214.7809547161446
2023-09-17 13:00:00,80,1402.942446775228,1490.1365078044432,2893.0789545796715
2023-09-17 15:30:00,72,1281.4344823153483,1098.3819813420696,2379.816463657418
2023-09-17 15:30:00,83,1747.4612961499474,1764.1452938089299,3511.6065899588775
2023-09-18 18:45:00,249,1044.721420402915,1145.086695887562,2189.8081162904773
2023-09-18 18:45:00,92,975.9273408173235,1021.1716643999943,1997.0990052173179
2023-09-23 14:00:00,256,1073.3138320351234,979.3012712059104,2052.615103241034
2023-09-23 14:00:00,229,1030.8283587915757,1122.8480980796955,2153.6764568712715
2023-09-23 14:00:00,88,1976.449414883967,2040.241510168609,4016.690925052576
2023-09-23 14:00:00,249,1043.298935204839,1192.2835704233626,2235.5825056282015
2023-09-23 14:00:00,78,1113.4514927134855,1540.5987515576785,2654.050244271164
2023-09-23 14:00:00,228,1205.6229669229385,1023.773496304801,2229.3964632277393
2023-09-23 16:30:00,244,1519.5803964266736,1494.4901805040422,3014.070576930716
2023-09-23 16:30:00,72,1327.0428609319856,1117.3576380800191,2444.4004990120047
2023-09-23 19:00:00,92,974.4838497895406,1082.6119804066639,2057.0958301962046
2023-09-23 19:00:00,89,1672.4740722223296,1502.0375734405943,3174.511645662924
2023-09-24 13:00:00,80,1391.9815375030112,1500.0922712168265,2892.073808719838
2023-09-24 13:00:00,71,1392.102732897739,1412.3807582213703,2804.483491119109
2023-09-24 13:00:00,220,1899.2911592244218,1482.8714918185535,3382.162651042975
2023-09-24 13:00:00,73,1158.485485010856,1091.7583417823641,2250.2438267932203
2023-09-24 13:00:00,83,1768.6472553440417,1730.556831209269,3499.204086553311
2023-09-24 13:00:00,82,1537.4013640205364,1472.880531175528,3010.2818951960644
2023-09-24 13:00:00,87,2010.751026036773,1457.6712352732438,3468.422261310017
2023-09-24 13:00:00,81,1350.2636871447326,1260.0946636129477,2610.3583507576805
2023-09-24 15:30:00,238,949.5281245841842,862.693835739298,1812.221960323482
2023-09-24 15:30:00,86,1909.639994883967,1863.2194409789158,3772.8594358628825
2023-09-30 11:30:00,71,1410.0767128270904,1422.7821175012841,2832.8588303283746
2023-09-30 11:30:00,220,1888.889799944508,1464.8975118892022,3353.78731183371
2023-09-30 14:00:00,72,1385.4036381464168,1114.8618756167857,2500.2655137632028
2023-09-30 14:00:00,256,1075.8095944983568,920.9404939914791,1996.750088489836
2023-09-30 14:00:00,89,1669.7985498552687,1499.222051300974,3169.0206011562427
2023-09-30 14:00:00,78,1116.2670148531058,1543.2742739247394,2659.5412887778452
2023-09-30 14:00:00,86,1925.4541212515746,1862.5954590018837,3788.0495802534583
2023-09-30 14:00:00,92,975.1078317665729,1066.7978540390561,2041.905685805629
2023-09-30 14:00:00,73,1145.5362496599273,1032.5670795428186,2178.103329202746
2023-09-30 14:00:00,83,1827.8385175835872,1743.5060665601977,3571.344584143785
2023-09-30 14:00:00,81,1380.855513517134,1267.9537769859342,2648.809290503068
2023-09-30 14:00:00,238,941.6690112111978,832.1020093668966,1773.7710205780945
2023-09-30 14:00:00,229,1027.8084157741825,1182.5924844482183,2210.400900222401
2023-09-30 14:00:00,88,1916.7050285154442,2043.2614531860022,3959.9664817014464
2023-09-30 16:30:00,82,1559.2240102736603,1506.172757184841,3065.396767458501
2023-09-30 16:30:00,87,1977.45880002746,1435.84858902012,3413.30738904758
2023-10-01 13:00:00,249,1034.4131155762843,1197.7969291543402,2232.2100447306248
2023-10-01 13:00:00,244,1514.067037695696,1503.3760001325968,3017.4430378282927
2023-10-02 19:00:00,228,1194.2409978126452,1025.7490531700741,2219.9900509827194
2023-10-02 19:00:00,80,1390.005980637738,1511.4742403271198,2901.480220964858
2023-10-03 18:30:00,256,1076.4543112402853,944.9892183164393,2021.4435295567246
2023-10-03 18:30:00,92,951.0591074416127,1066.1531372971276,2017.2122447387403
2023-10-07 11:30:00,256,1068.393023054156,948.4278297426096,2016.8208527967654
2023-10-07 11:30:00,82,1555.7853988474901,1514.2340453709703,3070.01944421846
2023-10-07 14:00:00,92,951.5200076854321,1065.432324424149,2016.9523321095812
2023-10-07 14:00:00,80,1390.7267935107166,1511.0133400833004,2901.7401335940167
2023-10-07 14:00:00,72,1426.884919505388,1135.005282735971,2561.890202241359
2023-10-07 14:00:00,73,1125.392842540742,991.0857981838475,2116.4786407245897
2023-10-07 14:00:00,228,1198.319986057721,1066.2575811741901,2264.5775672319114
2023-10-07 14:00:00,238,901.1604832070818,828.0230211218208,1729.1835043289025
2023-10-07 14:00:00,89,1656.3889520061134,1516.8535081223151,3173.2424601284283
2023-10-07 14:00:00,244,1496.4355808743549,1516.785597981752,3013.221178856107
2023-10-07 16:30:00,78,1101.310880991901,1535.511147279246,2636.8220282711472
2023-10-07 16:30:00,249,1042.1762422217778,1212.753063015545,2254.9293052373228
2023-10-08 13:00:00,220,1898.198954794649,1447.4214377645121,3345.620392559161
2023-10-08 13:00:00,87,1994.93487415215,1426.5394341699791,3421.474308322129
2023-10-08 13:00:00,81,1374.3504429545171,1278.7242010545874,2653.0746440091043
2023-10-08 13:00:00,86,1914.6836971829214,1869.1005295645007,3783.784226747422
2023-10-08 13:00:00,229,1052.2426920051655,1181.5974781502778,2233.840170155443
2023-10-08 13:00:00,71,1411.071719125031,1398.3478412703012,2809.419560395332
2023-10-08 15:30:00,83,1793.4478752845312,1771.9798417345855,3565.4277170191167
2023-10-08 15:30:00,88,1888.2312533410563,2077.6520954850585,3965.883348826115
2023-10-21 11:30:00,87,1982.3065948524422,1477.176702117679,3459.483296970121
2023-10-21 11:30:00,72,1376.2476515576882,1147.6335620356788,2523.8812135933667
2023-10-21 14:00:00,73,1110.6234817287382,965.4545341391512,2076.0780158678895
2023-10-21 14:00:00,229,1077.8739560498618,1196.3668389622817,2274.2407950121433
2023-10-21 14:00:00,244,1534.2373622830937,1525.708592360296,3059.94595464339
2023-10-21 14:00:00,92,942.5970133068882,1027.6305430154102,1970.2275563222984
2023-10-21 14:00:00,88,1852.4359662563556,2092.2935629835124,3944.729529239868
2023-10-21 14:00:00,220,1883.557487296195,1483.2167248492128,3366.7742121454075
2023-10-21 14:00:00,86,1981.7501283316797,1861.7521941645493,3843.5023224962288
2023-10-21 14:00:00,78,1108.6592163918524,1468.4447161304877,2577.10393252234
2023-10-21 14:00:00,249,1100.7561916615493,1206.4853739459174,2307.241565607467
2023-10-21 14:00:00,256,1074.6607121237835,889.847880302838,1964.5085924266214
2023-10-21 16:30:00,80,1410.206926564864,1537.0221143336503,2947.2290408985145
2023-10-21 16:30:00,83,1767.4391010341812,1752.499708680438,3519.9388097146193
2023-10-21 19:00:00,238,919.8658010275782,883.4180641802154,1803.2838652077935
2023-10-21 19:00:00,89,1600.9939089477189,1498.1481903018189,3099.1420992495378
2023-10-22 15:30:00,71,1435.774217568328,1427.6747417152803,2863.448959283608
2023-10-22 15:30:00,81,1345.023542509538,1254.0217026112905,2599.0452451208284
2023-10-23 19:00:00,82,1535.8618249642589,1530.1178783960654,3065.9797033603245
2023-10-23 19:00:00,228,1182.436153032626,1086.1811550574214,2268.617308090047
2023-10-27 19:00:00,78,1089.7591060394352,1489.3161779875707,2579.075284027006
2023-10-27 19:00:00,82,1514.9903631071759,1549.0179887484826,3064.0083518556585
2023-10-28 11:30:00,80,1422.1432821258672,1501.5949579984879,2923.738240124355
2023-10-28 11:30:00,244,1569.6645186182561,1513.7722367992928,3083.4367554175487
2023-10-28 14:00:00,73,1091.8810831137064,985.6842626199897,2077.565345733696
2023-10-28 14:00:00,92,922.3672848260497,1046.372941630442,1968.7402264564917
2023-10-28 14:00:00,83,1768.6608035986105,1779.8300580822267,3548.490861680837
2023-10-28 14:00:00,238,892.5354516257896,882.1963616157861,1774.7318132415758
2023-10-28 16:30:00,229,1077.6924408141583,1202.3010953336345,2279.993536147793
2023-10-28 16:30:00,86,1975.8158719603268,1861.9337094002528,3837.7495813605797
2023-10-29 13:00:00,81,1304.0044913023871,1286.8676618978373,2590.8721532002246
2023-10-29 13:00:00,72,1343.4016922711414,1188.6526132428296,2532.054305513971
2023-10-29 14:00:00,71,1459.4003746145902,1452.0102184072873,2911.4105930218775
2023-10-29 14:00:00,256,1050.3252354317765,866.2217232565757,1916.5469586883523
2023-10-29 14:00:00,220,1837.4341130383525,1506.3752713566728,3343.8093843950255
2023-10-29 14:00:00,228,1159.277606525166,1132.3045293152638,2291.58213584043
2023-10-29 14:00:00,87,1990.9363865737264,1494.3036862334268,3485.2400728071534
2023-10-29 14:00:00,249,1083.6292075458016,1197.8555822246333,2281.484789770435
2023-10-29 15:30:00,89,1585.4004686463238,1401.2641154639302,2986.664584110254
2023-10-29 15:30:00,88,1949.3200410942443,2107.8870032849077,4057.2070443791517
2023-11-04 12:30:00,228,1157.1697116463938,1182.817413521795,2339.987125168189
2023-11-04 12:30:00,89,1534.8875844397926,1403.3720103427024,2938.259594782495
2023-11-04 15:00:00,244,1569.6575360108861,1497.1075024572126,3066.7650384680987
2023-11-04 15:00:00,81,1320.6692256444674,1286.8746445052072,2607.5438701496746
2023-11-04 15:00:00,92,942.916660174671,1050.8968844347157,1993.8135446093868
2023-11-04 15:00:00,78,1085.2351632351615,1468.7668026389495,2554.001965874111
2023-11-04 15:00:00,72,1317.4777626332982,1256.1968863021493,2573.6746489354473
2023-11-04 15:00:00,220,1769.8898399790328,1532.299200994516,3302.189040973549
2023-11-04 15:00:00,88,1928.9095913643189,2112.706318960222,4041.615910324541
2023-11-04 15:00:00,73,1087.061767438392,1006.094712349915,2093.156479788307
2023-11-04 15:00:00,238,892.107626741063,906.8337651970343,1798.9413919380972
2023-11-04 15:00:00,229,1053.0550372329103,1202.7289202183613,2255.783957451272
2023-11-04 17:30:00,86,1956.3174672081602,1893.9515706394025,3850.2690378475627
2023-11-04 17:30:00,83,1736.642942359461,1799.3284628343933,3535.9714051938545
2023-11-05 14:00:00,249,1064.6573233709373,1215.7244078333158,2280.381731204253
2023-11-05 14:00:00,71,1441.5315490059077,1470.9821025821516,2912.5136515880595
2023-11-05 16:30:00,256,1060.6489880121135,880.9230948874249,1941.5720828995384
2023-11-05 16:30:00,87,1976.2350149428771,1483.9799336530898,3460.214948595967
2023-11-06 20:00:00,82,1495.0365287412235,1452.4836354920412,2947.520164233265
2023-11-06 20:00:00,80,1518.6776353823086,1521.5487923644403,3040.226427746749
2023-11-11 12:30:00,229,1082.6231135952225,1254.2895773176983,2336.912690912921
2023-11-11 12:30:00,82,1443.4758716418864,1422.915559129729,2866.3914307716154
2023-11-11 15:00:00,83,1742.1559406898284,1815.8291039713456,3557.985044661174
2023-11-11 15:00:00,92,926.4160190377188,1045.3838861043482,1971.799905142067
2023-11-11 15:00:00,78,1106.694116376807,1452.750179864288,2559.444296241095
2023-11-11 15:00:00,72,1333.4943854079597,1234.7379331605039,2568.2323185684636
2023-11-11 15:00:00,89,1539.4777960444167,1429.486917028644,2968.964713073061
2023-11-11 15:00:00,256,1034.5340813261719,876.3328832828009,1910.866964608973
2023-11-11 17:30:00,73,1156.3003015955192,1100.0748275225599,2256.375129118079
2023-11-11 17:30:00,86,1862.3373520355153,1824.7130364822754,3687.0503885177905
2023-11-12 14:00:00,71,1478.6943295871397,1490.1071770140525,2968.801506601192
2023-11-12 14:00:00,228,1138.044637214493,1145.654632940563,2283.699270155056
2023-11-12 14:00:00,220,1703.593067271737,1533.3418678429637,3236.9349351147007
2023-11-12 14:00:00,238,891.0649598926153,973.1305379043301,1864.1954977969453
2023-11-12 14:00:00,87,1961.1145392275657,1488.9141844131877,3450.0287236407535
2023-11-12 14:00:00,244,1564.7232852507882,1512.227978172524,3076.9512634233124
2023-11-12 14:00:00,81,1336.3125107622789,1280.3838525820313,2616.69636334431
2023-11-12 14:00:00,249,1071.1481152941133,1200.0811227155043,2271.229238009618
2023-11-12 16:30:00,80,1604.8664710463643,1475.0494495976168,3079.915920643981
2023-11-12 16:30:00,88,1975.4089341311424,2026.5174832961661,4001.9264174273085
2023-11-25 12:30:00,88,1968.4286428261614,2051.188702776898,4019.617345603059
2023-11-25 12:30:00,87,1936.4433197468336,1495.8944757181687,3432.3377954650023
2023-11-25 15:00:00,92,939.2666401723535,1065.1053177295164,2004.3719579018698
2023-11-25 15:00:00,81,1316.5910791371107,1267.5332314473967,2584.1243105845074
2023-11-25 15:00:00,256,1031.9410489888703,878.4512791316299,1910.3923281205002
2023-11-25 15:00:00,78,1104.575720527978,1455.3432122015895,2559.9189327295676
2023-11-25 15:00:00,86,1871.6408716115557,1837.356768406183,3708.9976400177384
2023-11-25 15:00:00,80,1592.2227391224567,1465.7459300215764,3057.968669144033
2023-11-25 15:00:00,249,1113.5810829375876,1232.8925085894678,2346.4735915270553
2023-11-25 15:00:00,220,1670.7816813977736,1490.9089001994894,3161.690581597263
2023-11-25 15:00:00,238,876.7089183813536,924.2638137687226,1800.9727321500761
2023-11-25 15:00:00,73,1205.1670257311266,1114.4308690338216,2319.5978947649483
2023-11-25 17:30:00,244,1578.0641909655353,1508.6668131506017,3086.7310041161372
2023-11-25 17:30:00,83,1745.7171057117507,1802.4881982565985,3548.205303968349
2023-11-26 14:00:00,82,1471.2808637054134,1392.7205773663238,2864.001441071737
2023-11-26 14:00:00,71,1508.8893113505449,1462.3021849505255,2971.1914963010704
2023-11-26 16:30:00,72,1373.035619286174,1227.4251792235664,2600.4607985097405
2023-11-26 16:30:00,89,1546.7905499813542,1389.9456831504297,2936.7362331317836
2023-11-27 20:00:00,228,1178.7097645070105,1139.8486659957412,2318.5584305027514
2023-11-27 20:00:00,229,1088.4290805400444,1213.6244500251807,2302.053530565225
2023-12-02 15:00:00,83,1786.9742194100265,1796.2570358588302,3583.231255268857
2023-12-02 15:00:00,229,1094.6602429378127,1172.367336326905,2267.0275792647176
2023-12-02 15:00:00,244,1598.400431111153,1537.4249406292586,3135.8253717404114
2023-12-02 15:00:00,256,1003.1829215102133,858.1150389860123,1861.2979604962256
2023-12-02 15:00:00,92,978.1589418791441,1087.3010527930344,2065.4599946721783
2023-12-02 15:00:00,238,854.5131833178357,885.371512061932,1739.8846953797677
2023-12-02 17:30:00,249,1088.8206610155137,1270.5742941922906,2359.3949552078043
2023-12-02 17:30:00,72,1335.3538336833512,1252.1856011456402,2587.5394348289915
2023-12-02 20:00:00,86,1903.395562067526,1867.6007498714382,3770.996311938964
2023-12-02 20:00:00,89,1516.546568516099,1358.1909926944593,2874.737561210558
2023-12-03 14:00:00,73,1252.439851339167,1155.3204821382442,2407.760333477411
2023-12-03 14:00:00,71,1467.9996982461223,1415.0293593424851,2883.0290575886074
2023-12-03 14:00:00,80,1594.4226408286627,1496.5176276726488,3090.9402685013115
2023-12-03 14:00:00,220,1640.0099837467012,1488.7089984932834,3128.7189822399846
2023-12-03 14:00:00,87,1942.924039034635,1484.0826873109454,3427.0067263455803
2023-12-03 14:00:00,228,1190.5215529142338,1133.3679467079398,2323.8894996221734
2023-12-03 14:00:00,81,1309.0170284217768,1279.0342929510678,2588.0513213728445
2023-12-03 14:00:00,78,1093.074659024307,1462.9172629169234,2555.9919219412304
2023-12-03 16:30:00,88,1996.7691353802352,2074.331162162452,4071.1002975426873
2023-12-03 16:30:00,82,1448.138404319859,1364.38008481225,2812.518489132109
2023-12-05 19:30:00,229,1080.5737142198561,1189.2864596999475,2269.860173919804
2023-12-05 19:30:00,92,961.2398185061016,1101.387581510991,2062.6274000170924
2023-12-05 20:15:00,256,991.9698661656241,877.3934705751268,1869.363336740751
2023-12-05 20:15:00,83,1767.695787820912,1807.4700912034195,3575.165879024332
2023-12-06 19:30:00,220,1637.882460963304,1502.7653201388703,3140.647781102174
2023-12-06 19:30:00,244,1584.3441094655661,1539.5524634126557,3123.896572878222
2023-12-06 19:30:00,228,1251.3175517489108,1177.3737403893085,2428.691292138219
2023-12-06 19:30:00,249,1044.814867334145,1209.7782953576136,2254.5931626917586
2023-12-06 19:30:00,238,853.4509622779852,939.0313038721185,1792.482266150104
2023-12-06 19:30:00,87,1889.2642472244484,1485.144908350796,3374.4091555752443
2023-12-06 19:30:00,78,1087.5028060732855,1444.349085889676,2531.8518919629614
2023-12-06 19:30:00,73,1271.0080283664145,1160.8923350892658,2431.9003634556802
2023-12-06 20:15:00,71,1508.7032144868083,1455.1582886163305,2963.8615031031386
2023-12-06 20:15:00,88,1956.6402061063898,2033.627645921766,3990.267852028156
2023-12-06 20:15:00,89,1607.2454887929584,1336.9400718863128,2944.1855606792715
2023-12-06 20:15:00,80,1615.6735616368092,1405.8187073957893,3021.4922690325984
2023-12-07 19:30:00,72,1403.0847557127224,1287.62572857514,2690.7104842878625
2023-12-07 19:30:00,86,1867.9554346380262,1799.869827842067,3667.8252624800934
2023-12-07 20:15:00,82,1445.0554181896387,1353.5165028400381,2798.5719210296766
2023-12-07 20:15:00,81,1319.8806103939887,1282.1172790812882,2601.9978894752767
2023-12-09 12:30:00,78,1112.4558280223055,1465.6343662147096,2578.090194237015
2023-12-09 12:30:00,87,1867.9789668994147,1460.191886401776,3328.1708533011906
2023-12-09 15:00:00,220,1664.2275402656633,1499.4479557383333,3163.6754960039966
2023-12-09 15:00:00,92,964.5571829066387,1075.0425022086317,2039.5996851152704
2023-12-09 15:00:00,89,1572.5495115864862,1317.2058278015834,2889.75533938807
2023-12-09 15:00:00,73,1290.742272451144,1195.588312295738,2486.330584746882
2023-12-09 15:00:00,238,853.8271963774331,1006.933739316236,1860.7609356936691
2023-12-09 15:00:00,244,1516.4416740214485,1539.1762293132078,3055.617903334656
2023-12-09 15:00:00,229,1069.1325657892921,1192.8783125905225,2262.0108783798146
2023-12-09 15:00:00,249,1041.22301444357,1221.2194437881776,2262.442458231748
2023-12-09 17:30:00,71,1486.255141589166,1458.9562367365315,2945.2113783256973
2023-12-09 17:30:00,83,1763.897839700711,1829.9181641010618,3593.816003801773
2023-12-10 14:00:00,72,1389.307091665426,1323.5048525110042,2712.81194417643
2023-12-10 14:00:00,80,1579.794437700945,1419.5963714430857,2999.3908091440308
2023-12-10 14:00:00,228,1277.3971694863865,1202.5217881337642,2479.9189576201506
2023-12-10 14:00:00,81,1294.732562649533,1256.0376613438125,2550.7702239933456
2023-12-10 14:00:00,256,990.4348930068279,917.4096381523927,1907.8445311592207
2023-12-10 14:00:00,88,1916.624038529124,2035.1626190805623,3951.7866576096862
2023-12-10 16:30:00,82,1560.1431003175073,1369.948118600084,2930.0912189175915
2023-12-10 16:30:00,86,1851.5238188779804,1684.7821457141984,3536.3059645921785
2023-12-15 20:00:00,249,1061.5853930418866,1232.3403229571113,2293.925715998998
2023-12-15 20:00:00,82,1549.0222211485736,1349.5857400017674,2898.607961150341
2023-12-16 15:00:00,80,1612.9088946046936,1436.230048303648,3049.1389429083415
2023-12-16 15:00:00,238,837.193519516871,973.8192824124876,1811.0128019293586
2023-12-16 15:00:00,88,1933.0002835283533,2005.2882527062611,3938.288536234614
2023-12-16 15:00:00,78,1142.3301943966067,1449.2581212154803,2591.588315612087
2023-12-16 15:00:00,86,1922.4358529984167,1708.7672845653703,3631.203137563787
2023-12-16 15:00:00,228,1253.4120306352145,1131.6097540133278,2385.021784648542
2023-12-16 17:30:00,92,954.4141795836151,1064.7983923518607,2019.2125719354758
2023-12-16 17:30:00,72,1399.551201522197,1333.6478558340277,2733.199057356225
2023-12-17 14:00:00,83,1800.0854988751385,1855.1587699263832,3655.2442688015217
2023-12-17 14:00:00,220,1638.9869344403419,1463.260296563906,3102.2472310042476
2023-12-17 14:00:00,244,1488.9992112111304,1538.529161647301,3027.5283728584313
2023-12-17 14:00:00,71,1486.9022092550729,1486.3986995468497,2973.3009088019226
2023-12-17 14:00:00,81,1273.4998374692107,1281.978757658558,2555.4785951277686
2023-12-17 14:00:00,229,1043.1914694745467,1214.1110377708449,2257.3025072453916
2023-12-17 16:30:00,87,1862.3595024210688,1495.5692932810848,3357.9287957021534
2023-12-17 16:30:00,89,1537.1721047071774,1322.8252922799293,2859.9973969871066
2023-12-21 20:00:00,78,1159.7210042370034,1462.2124208961336,2621.933425133137
2023-12-21 20:00:00,220,1626.0326347596886,1445.8694867235092,3071.902121483198
